WindSpeed,Humidity,Pressure,Temperature,UV,RainToday,Humidity_Ke
9,70,1015,21.3,8,No,79
13,71,1014.6,21.3,0,Yes,79
2,65,1012.6,22.5,6,Yes,78
4,63,1011.5,23.1,0,No,77
11,63,1012.7,23.3,0,No,77
24,50,1011.5,25.5,8,No,74
22,82,1009.4,21.4,7,Yes,82
11,85,1009.1,20.5,8,Yes,83
13,59,1010.1,19.1,0,No,76
17,59,1009.2,15.6,1,No,76
24,54,1005.6,17.7,0,No,75
7,65,1014.3,17,0,No,78
6,67,1015,18.6,0,No,78
15,57,1008.7,24.3,5,No,75
20,72,1004.6,17.6,0,No,80
6,62,1005.3,17.7,7,No,77
19,64,1002.4,16.9,7,No,77
9,71,998.8,15,8,Yes,79
20,79,1002.3,10.8,8,Yes,82
15,68,1010.5,14.3,7,Yes,79
6,71,1018.4,16.6,0,No,79
0,62,1018.1,19.8,0,No,77
15,47,1022.3,20.6,0,No,73
15,60,1014.6,23.2,8,No,76
6,75,1005.4,22.2,0,No,81
13,57,1006.7,16.3,0,No,75
17,49,1016.8,15.1,0,No,73
19,57,1015.6,21.9,0,No,75
9,55,1015.8,21.7,0,No,75
2,55,1014.3,23.3,0,No,75
13,46,1011.1,26.8,0,No,72
2,45,1010.9,25.1,0,No,72
19,56,1011.8,20.2,0,No,75
11,53,1011.6,19.9,0,No,74
4,57,1006.2,22,0,No,75
19,48,1010.3,21.4,0,No,73
17,51,1012.7,23.4,0,No,74
0,66,1012,22.9,0,No,78
17,55,1013.8,26.7,0,No,75
19,68,1013.6,24.1,0,Yes,79
13,81,1011.7,22.5,8,Yes,82
19,66,1006.9,25.5,0,Yes,78
6,86,1009.5,24.4,8,Yes,84
33,61,1006,24.5,8,Yes,77
4,83,1009.4,22.3,0,Yes,83
2,71,1009.7,23.8,0,No,79
19,70,1004.4,21.6,0,No,79
6,64,1007.4,17.9,0,No,77
4,70,1009.1,19.1,0,No,79
13,63,1011.8,21.4,0,No,77
9,60,1012.4,24.9,0,No,76
13,60,1013.6,25.3,0,No,76
11,53,1010.4,24.6,0,No,74
0,68,1002.5,22.2,0,No,79
4,60,1008,21.1,0,No,76
9,63,1008.2,25.1,0,No,77
0,60,1014.5,19.8,0,No,76
13,56,1017.8,20.6,0,No,75
7,59,1018.9,21.5,0,No,76
9,68,1019,23,0,No,79
7,56,1015.3,25.3,0,No,75
6,57,1009,27.2,0,No,75
17,77,1014.1,25.4,0,No,81
0,74,1012.3,25.8,1,Yes,80
4,80,1012.7,24.8,8,Yes,82
11,97,1008.6,22.5,8,Yes,87
19,81,1017,14.7,0,Yes,82
15,58,1023.6,14.5,0,No,76
7,66,1018.7,18.5,0,No,78
6,66,1022,18.7,0,No,78
9,79,1020.1,19.8,0,No,82
15,98,1013.4,20.4,8,Yes,87
7,88,1014.2,19.6,4,Yes,84
11,73,1017.6,20.6,0,No,80
6,57,1022.2,19.4,0,No,75
7,69,1022.3,20.5,0,No,79
0,80,1017.6,20.7,0,No,82
0,90,1012.9,19.9,5,Yes,85
13,68,1013.7,22,1,No,79
17,91,1005.2,22.1,8,Yes,85
13,80,1010.1,19.4,5,Yes,82
19,62,1015.2,13.6,0,No,77
15,53,1022.1,15,0,No,74
7,66,1024,16.8,0,No,78
2,76,1019.2,18.9,0,No,81
2,75,1014.1,19.2,0,No,81
6,70,1011.3,19.6,0,No,79
6,87,1009.9,20.4,8,No,84
7,85,1007.8,20.4,7,Yes,83
22,82,1006.5,16,0,No,82
11,67,1015.8,13,0,No,78
4,77,1012.9,13.4,0,No,81
6,79,1014.3,13.2,0,No,82
19,58,1020.6,15.6,0,No,76
0,68,1025.8,15,0,No,79
4,73,1023.9,16.2,0,No,80
6,71,1017.5,16.8,2,No,79
0,61,1014.8,22.3,0,No,77
9,92,1012.3,19.8,8,Yes,85
0,90,1015.4,19,0,Yes,85
0,88,1018.8,19.8,8,No,84
0,87,1019.8,21.8,0,No,84
7,96,1021.3,19.6,0,Yes,86
7,81,1020.3,19.4,0,No,82
6,87,1017.3,19.8,0,No,84
7,84,1018.7,15.4,0,No,83
9,77,1015.4,16.2,1,No,81
13,74,1013.9,17.4,5,No,80
13,71,1011.9,19.4,1,No,79
4,75,1005.4,19.3,0,No,81
0,82,1001.4,20.1,5,No,82
15,76,1005.7,16.4,8,No,81
13,90,1003.7,15.7,3,Yes,85
17,77,1011.8,14.9,8,No,81
2,67,1020.8,15.1,0,No,78
0,69,1025.3,13.9,1,No,79
2,81,1026.9,14.2,0,No,82
0,86,1024,14.8,8,No,84
9,87,1018.7,15.6,8,No,84
0,83,1022.8,11.6,0,No,83
0,81,1019.6,12.8,8,No,82
0,90,1016.5,13.9,8,No,85
0,74,1016.6,14.6,1,No,80
0,85,1019.6,10.7,0,No,83
0,70,1024.3,10.8,0,No,79
0,76,1025.4,8.1,0,No,81
0,96,1020.7,6.2,0,No,86
0,94,1016,7.4,0,No,86
7,60,1017.9,11.4,0,No,76
0,69,1019.3,7.4,0,No,79
22,83,1010.6,8,5,Yes,83
4,94,1015.3,4.1,8,No,86
11,98,1015,9,6,Yes,87
20,82,1020.7,6.8,7,Yes,82
0,95,1031.5,3.3,5,No,86
4,99,1033,4.2,8,No,87
0,85,1031.8,5.4,0,No,83
7,99,1032,7.1,0,No,87
0,91,1031.5,6.6,0,No,85
0,93,1028.7,7.7,0,No,86
0,85,1025.4,8,0,No,83
0,94,1017,10.2,6,No,86
19,88,1002.9,13.2,8,Yes,84
15,85,1007.8,10,8,Yes,83
11,74,1017.3,7.3,0,No,80
0,75,1020.5,6.6,0,No,81
2,99,1021.9,6.1,1,No,87
0,99,1025.4,6.1,0,No,87
4,99,1026.5,4.7,0,No,87
0,76,1025.9,8.7,0,No,81
0,73,1024.8,8,0,No,80
0,86,1028,8.8,0,No,84
7,99,1027.8,7.7,0,No,87
6,97,1020.6,8.5,0,No,87
9,95,1016.3,10.9,1,Yes,86
0,98,1018.7,6.7,2,No,87
9,77,1017.9,6.8,0,Yes,81
4,97,1019.3,3.1,0,No,87
13,89,1019.2,3,8,Yes,84
13,89,1018.1,7.2,0,No,84
0,85,1021.3,4.3,0,No,83
0,82,1028.7,3.5,0,No,82
0,76,1029.1,7.6,0,No,81
0,91,1027.3,4.3,0,No,85
7,78,1025.3,8.2,0,No,81
2,82,1027,5.8,0,No,82
0,89,1023.6,4.8,0,No,84
11,92,1010.6,7.5,0,No,85
13,91,1015.1,7.9,8,No,85
0,99,1017.7,7.6,8,No,87
6,86,1015.4,10.4,8,Yes,84
11,93,1002,6.8,2,Yes,86
19,93,1013.3,6.3,8,No,86
19,85,1020.2,11,0,Yes,83
6,99,1028.3,6.4,0,No,87
7,99,1031,8,0,No,87
6,99,1029.2,5.7,0,No,87
0,99,1030.5,4.3,0,No,87
0,98,1035.7,3.6,0,No,87
0,81,1037.4,5.6,0,No,82
0,92,1038.9,5.4,0,No,85
2,99,1033.6,3.9,0,No,87
4,99,1026.7,3.7,0,No,87
6,98,1018.7,6.3,7,No,87
7,85,1013.2,10.7,6,Yes,83
26,84,1010.1,7.8,0,Yes,83
17,94,1010.8,7.9,8,Yes,86
15,85,1013.9,7.5,1,Yes,83
0,93,1026,4.3,8,No,86
13,94,1022.2,7.4,8,Yes,86
19,78,1017.7,7,8,No,81
15,85,1022.2,5.7,8,Yes,83
0,83,1025.4,7.7,7,No,83
15,91,1021.6,7.2,0,No,85
6,99,1029.3,4,0,Yes,87
0,95,1036.6,2.6,0,No,86
0,78,1031.3,5.3,5,No,81
7,86,1024,8.4,8,No,84
17,92,1018.8,8.6,8,Yes,85
4,99,1020.4,3.4,0,Yes,87
2,99,1021.5,3.6,5,No,87
4,75,1022.2,8.8,4,No,81
17,56,1023.5,12.5,0,No,75
0,72,1024.7,5.8,0,No,80
0,93,1021,5.5,8,No,86
9,99,1016.6,8,0,Yes,87
2,99,1022.3,7,0,Yes,87
0,99,1030.1,4.3,0,No,87
6,99,1031,2.9,0,No,87
2,92,1028.9,3.6,0,No,85
2,89,1024.6,4.9,0,No,84
2,96,1021.7,8.8,0,No,86
0,92,1021.6,8.7,0,No,85
0,90,1022.2,10.7,0,No,85
0,92,1022.2,9,0,No,85
7,64,1024,14.7,0,No,77
7,65,1023,13.9,0,No,78
7,99,1019.4,10.3,0,Yes,87
9,96,1016.4,7.6,0,Yes,86
6,95,1011.9,7.6,0,Yes,86
2,89,1010.2,6.3,7,Yes,84
4,89,1009.3,8.9,0,Yes,84
4,84,1012,7.4,0,Yes,83
4,74,1020.7,6.9,0,No,80
0,91,1025,5.8,0,No,85
0,88,1027.1,8.2,0,No,84
6,86,1025.6,9.3,0,Yes,84
0,80,1020.8,11.8,0,No,82
4,95,1011.8,10.4,0,Yes,86
19,90,1010.7,7.5,0,Yes,85
11,88,1021,8.2,0,No,84
7,62,1031.5,11.2,0,No,77
6,79,1037.3,8.9,0,No,82
6,79,1039.9,8.8,0,No,82
7,99,1037.3,6.4,0,No,87
11,99,1031.4,6.6,0,No,87
7,99,1025.6,7.2,0,No,87
6,99,1025.6,6.5,0,No,87
2,71,1023.7,8.2,0,No,79
0,72,1022.8,7.3,2,No,80
2,80,1019.2,8.2,8,No,82
0,99,1024.3,5.4,0,No,87
6,87,1025.4,6.5,0,No,84
6,82,1025.6,9.3,0,No,82
7,65,1028.4,10.4,0,No,78
4,71,1028.4,10.2,0,No,79
9,65,1024.2,14.5,0,No,78
0,86,1024.5,10.8,0,Yes,84
24,55,1014.9,16.7,8,Yes,75
0,78,1021.3,7.3,0,No,81
7,74,1022.7,7.8,0,No,80
20,70,1013.1,8.4,8,No,79
20,79,1015.9,9.3,0,No,82
0,0,0,0,0,0,60
0,0,0,0,0,0,60
0,0,0,0,5,0,60
9,83,1021.7,9.4,0,0,83
4,72,1023.3,9.7,0,No,80
6,78,1017.8,9.8,3,No,81
7,78,1017.5,12,0,No,81
4,52,1015.6,14.7,0,No,74
9,70,1015.5,14.8,0,No,79
31,73,1008.8,12.2,0,No,80
0,99,1022.6,7.8,5,Yes,87
9,81,1023.4,12.6,0,No,82
17,65,1017.9,14.5,0,No,78
11,69,1020.3,11.8,0,No,79
15,53,1022.2,13.7,0,No,74
6,65,1025,11.7,0,No,78
7,72,1019.9,13.3,0,No,80
9,69,1008.7,16.9,8,No,79
30,84,996.3,11.2,8,Yes,83
20,84,1006.1,10.1,8,Yes,83
9,85,1005.8,10.5,8,Yes,83
13,69,1018.4,11.3,0,Yes,79
9,67,1024.7,9.4,0,No,78
6,74,1024.9,10.5,1,No,80
4,89,1020.5,10.2,0,No,84
9,87,1014.8,13,8,No,84
7,88,1013.2,13.3,0,Yes,84
4,79,1012.2,13.5,0,No,82
13,89,1010.1,12.6,5,No,84
4,64,1010.6,10.2,0,Yes,77
13,83,1013.9,9.9,0,0,83
6,81,1018.8,8.9,0,No,82
6,73,1021.2,12.4,0,No,80
11,74,1017.2,15.8,0,No,80
4,77,1009.9,17.1,8,No,81
24,58,1017.9,12.7,0,No,76
11,64,1032.4,10.2,0,No,77
7,69,1033.4,12.7,0,No,79
4,63,1030.1,14.1,0,No,77
6,68,1026.8,16.6,0,No,79
6,77,1023.7,17.9,1,No,81
2,85,1023.9,15.6,0,No,83
2,66,1020.7,18.3,0,No,78
17,46,1010,23.8,0,No,72
15,85,1010.8,13,8,Yes,83
7,57,1020.2,16.2,0,No,75
9,63,1022.5,15.4,0,No,77
11,80,1016.1,16.7,0,No,82
9,91,1010.4,18.4,8,Yes,85
17,74,1015.2,13.1,0,No,80
19,60,1022.8,14.1,0,No,76
9,62,1019.8,15.7,0,No,77
11,64,1013.9,14.9,0,No,77
9,61,1013.5,14.5,0,No,77
9,57,1018.4,16,0,No,75
11,72,1016.9,18.5,0,No,80
7,63,1011.2,21.7,7,No,77
4,83,1013.1,21.4,0,Yes,83
7,72,1009.9,22.7,0,No,80
4,85,1013.4,19.8,0,No,83
24,87,1011.7,15.9,1,Yes,84
7,72,1023.5,16.4,0,No,80
6,65,1019,18.8,0,No,78
6,66,1015.7,19.7,0,No,78
19,49,1006.1,25.2,0,No,73
2,65,1016.4,18.9,0,No,78
15,62,1018.3,20.1,8,No,77
2,89,1019.2,17.2,0,No,84
9,66,1017.1,22.9,4,No,78
13,72,1013.4,21.9,7,No,80
28,92,1011.4,17.5,0,No,85
4,54,1018.1,17,0,No,75
2,76,1012.3,14.7,0,Yes,81
19,53,1017.9,17.5,0,No,74
19,44,1024.5,17.2,0,No,72
11,99,1020.1,15,0,Yes,87
13,83,1006.2,20,0,Yes,83
15,76,1009.4,16.6,0,Yes,81
11,72,1016,20.9,0,No,80
9,68,1012.7,22.5,1,No,79
26,66,1006.8,21.1,8,Yes,78
7,55,1021.7,13.8,0,Yes,75
20,49,1022.5,15.6,0,No,73
9,53,1019.2,18,3,No,74
28,50,1015.8,16.9,0,No,74
24,46,1021.3,15.2,0,No,72
11,54,1018.9,16.4,0,No,75
17,49,1014.9,18.3,0,No,73
9,62,1012.6,20.8,0,No,77
11,62,1012.6,20.7,0,No,77
7,72,1009.7,20.1,8,No,80
9,94,1004.3,18.3,6,Yes,86
2,63,1006.5,18.3,2,No,77
15,49,1009.1,19,2,No,73
19,51,1015.2,17.2,0,No,74
11,54,1017.3,19.4,0,No,75
7,67,1018.6,20,0,No,78
11,67,1019.8,21.2,1,No,78
17,43,1014.2,22.6,8,No,72
15,84,1007.2,20.7,7,Yes,83
13,60,1012.7,20.9,0,No,76
13,56,1015.3,21.7,1,No,75
13,63,1015.9,20.9,0,No,77
7,72,1014.2,21.2,0,No,80
2,58,1013.3,23.8,0,No,76
9,68,1009.8,22.1,0,Yes,79
6,81,1005.6,21.2,0,Yes,82
9,69,1009.9,19.9,0,No,79
15,50,1012.7,20,0,No,74
11,49,1014.5,20.8,0,No,73
13,50,1018.1,20.9,0,No,74
6,54,1019.8,22.6,0,No,75
6,61,1016.5,24.2,0,No,77
9,57,1016.5,25.5,0,No,75
7,55,1015.7,26.5,0,No,75
7,60,1012.2,24.5,0,No,76
6,59,1014.9,20.9,0,No,76
20,43,1015,18.9,0,No,72
15,47,1011.7,21.6,0,No,73
11,91,1006.3,20,0,Yes,85
20,56,1010.1,16.5,0,Yes,75
17,57,1011.2,17.9,1,No,75
22,85,1006.8,13.5,3,No,83
4,52,1017.9,14.8,0,Yes,74
7,62,1016.4,16.6,0,No,77
19,49,1015.2,19.5,0,No,73
15,52,1017.6,20.7,2,No,74
19,48,1020.9,23.5,3,No,73
17,41,1020.8,24.3,0,No,71
9,64,1016.6,21.2,7,No,77
11,59,1015.7,24.8,0,No,76
9,58,1014.2,25.3,0,No,76
11,56,1013.4,24.9,0,No,75
15,49,1019.9,24.5,0,No,73
13,44,1020.9,22.2,0,No,72
11,55,1017.4,21.1,0,No,75
6,52,1013.2,24.6,0,No,74
9,38,1013.6,24.4,0,No,70
17,50,1015.6,24.7,1,No,74
6,56,1014.1,24.9,0,No,75
19,49,1008.7,26.4,1,No,73
24,92,995.3,22.6,8,Yes,85
17,61,1007.7,19.1,1,Yes,77
19,52,1013.9,18.8,0,No,74
22,55,1011.2,20.1,0,No,75
15,69,1006.9,20.6,0,No,79
6,63,1005.3,21.2,1,No,77
7,61,1000.9,22.2,1,No,77
17,58,1005.5,16.9,0,Yes,76
9,63,1008.5,16.9,0,No,77
9,61,1011.2,17.8,0,No,77
6,61,1012.2,19.6,2,No,77
9,78,1010.8,18.7,8,Yes,81
9,69,1011.7,16.6,8,No,79
7,68,1014.6,18,8,Yes,79
11,61,1016.8,19.6,0,No,77
15,60,1019.4,21.1,3,No,76
7,65,1019.4,20.8,8,No,78
7,83,1018,18.4,8,No,83
6,75,1015.7,21,7,No,81
6,68,1016.2,22,0,No,79
11,62,1015.4,23.3,0,No,77
4,82,1013.2,19,8,No,82
11,72,1012.6,19.3,8,Yes,80
11,65,1015,19.5,3,No,78
0,73,1019.5,18.4,0,No,80
0,65,1022.2,19.8,0,No,78
0,65,1021.4,21.5,0,No,78
6,91,1018.3,18.6,8,Yes,85
13,88,1015.7,21.9,8,Yes,84
4,100,1012,19.5,0,Yes,88
7,74,1013,20.5,8,No,80
7,97,1002,19.5,8,Yes,87
13,60,1010.9,19.1,7,Yes,76
7,62,1014.2,19.3,8,No,77
9,100,1009.3,19.1,3,Yes,88
0,85,1015.7,16.3,0,No,83
0,79,1019,16.7,4,No,82
22,49,1023.2,17.7,7,No,73
11,49,1015.8,18.3,8,No,73
0,76,1011.1,16.7,4,No,81
0,77,1014.3,15.5,0,No,81
7,87,1018.2,14.9,0,No,84
6,82,1018.7,16.7,8,No,82
7,77,1019.2,18.4,8,No,81
0,77,1018,19.6,8,No,81
2,79,1014.4,20.8,2,Yes,82
9,93,1010.5,19.8,8,Yes,86
6,98,1016,14.5,0,Yes,87
9,68,1022.9,15.9,0,No,79
7,78,1024.3,16,0,No,81
7,74,1018.6,17.6,2,No,80
11,66,1007.9,20.9,8,No,78
4,72,1008.7,12.6,0,No,80
15,83,1006.9,12.5,3,No,83
17,79,1015,11.1,5,No,82
2,85,1022.4,10.2,0,No,83
4,90,1023,11.1,1,No,85
4,86,1022.7,13.5,0,No,84
6,86,1021.1,16.5,8,No,84
6,87,1020.6,13,0,Yes,84
6,81,1019.2,15.1,1,No,82
0,82,1019.1,15.5,0,No,82
0,74,1017.8,19.2,8,No,80
0,78,1017.6,17.6,0,No,81
9,75,1015.6,18.4,2,No,81
4,78,1016.3,19.4,0,No,81
2,78,1019.5,19.6,0,No,81
7,81,1018.1,20.1,5,No,82
20,59,1020.8,14.1,0,No,76
0,83,1019.7,12,2,No,83
11,81,1019.2,12,8,No,82
6,68,1030.2,8.9,2,No,79
4,68,1034.1,10,0,No,79
4,79,1035.1,11.3,0,No,82
0,78,1033,13.1,0,No,81
0,82,1028,11.8,1,No,82
4,81,1026.4,15.2,3,No,82
6,79,1025.6,15.5,1,No,82
0,71,1025.8,17.4,0,No,79
17,66,1022.1,19.7,0,No,78
2,80,1018.4,18.3,4,No,82
7,100,1017.3,15.7,1,Yes,88
7,86,1016.5,17,0,No,84
7,95,1012.7,16.4,8,Yes,86
0,95,1011,16.9,1,Yes,86
17,84,1014.2,10.3,8,No,83
26,81,1015.1,9.8,7,No,82
6,95,1021.9,9.5,0,No,86
4,100,1023,9.4,6,No,88
0,100,1022.9,10.3,0,No,88
4,97,1023.3,10.2,0,No,87
6,79,1026.2,10.4,1,No,82
0,93,1025.5,11.3,7,No,86
17,94,1021.7,14.2,8,No,86
19,80,1022.9,8.1,1,Yes,82
2,87,1023.3,8.6,1,No,84
0,100,1021.1,7,0,No,88
7,100,1018.6,6.9,8,No,88
4,99,1021.1,8,5,No,87
0,91,1019.6,9,1,No,85
4,92,1021.1,11.7,5,No,85
0,100,1022.8,12.5,7,No,88
0,93,1019.5,10.9,8,No,86
6,84,1020.2,8.2,8,No,83
24,81,1015.9,9.2,6,No,82
2,81,1025.2,5.4,0,No,82
2,84,1027,7.5,0,No,83
0,94,1026.5,7.6,2,No,86
0,100,1026.3,5.7,0,No,88
6,94,1025.9,6.9,0,No,86
0,97,1025.3,7.2,0,No,87
0,100,1027.1,6.1,0,No,88
0,100,1026.2,5,5,No,88
0,90,1025.3,6.8,7,No,85
4,78,1022.3,10.7,0,No,81
4,82,1017.5,10.9,8,No,82
19,87,1011.4,7.6,8,Yes,84
13,95,1016.1,7.9,8,Yes,86
2,100,1023.5,7,1,No,88
4,97,1028.7,6.1,0,No,87
0,92,1033.8,7.3,0,No,85
4,100,1036.5,5.8,0,No,88
6,100,1034.4,5.7,0,No,88
4,100,1030.1,7.9,0,No,88
0,94,1023.9,6,0,No,86
9,84,1016.5,9.7,8,Yes,83
9,100,1008.4,6.3,8,No,88
20,63,1003.3,14.3,0,Yes,77
0,85,1020.9,6,0,No,83
0,80,1026.2,4.7,0,No,82
4,96,1027.5,3.2,0,No,86
2,100,1028.2,3,5,No,88
0,100,1027.5,4,1,No,88
0,84,1026.2,5.7,0,No,83
0,81,1023.5,6.3,0,No,82
2,85,1022.9,6.3,0,No,83
6,97,1018.2,7.3,8,No,87
2,83,1014.6,11.6,0,No,83
4,98,1017.5,5.5,7,No,87
9,93,1020.9,8.8,7,No,86
0,96,1024.7,5.6,8,No,86
17,87,1022.2,10.8,0,Yes,84
0,100,1023.5,3,7,No,88
9,83,1013.4,10.2,8,No,83
15,91,1006.6,8.4,8,Yes,85
4,100,1025.1,0.3,8,No,88
9,98,1031.1,8,8,No,87
9,100,1031,7.7,8,Yes,88
0,100,1031.2,6.8,8,No,88
0,93,1031.3,6.1,8,No,86
0,100,1025.5,5.5,7,No,88
0,100,1013.7,9.9,8,Yes,88
0,100,1013.6,4.3,8,Yes,88
7,100,1016.2,6.5,8,Yes,88
15,97,1020.2,7.5,0,Yes,87
6,100,1024.7,4.2,0,No,88
6,100,1029.3,3,0,No,88
0,83,1035.2,3.5,0,No,83
0,87,1036.5,3.7,0,No,84
0,94,1034.4,2.9,0,No,86
0,91,1032.1,4.1,0,No,85
0,95,1029,5.2,1,No,86
7,95,1020.8,9.1,8,Yes,86
15,87,1019.1,10.8,3,Yes,84
0,100,1015.7,7.1,7,No,88
6,100,1009.3,12.5,8,Yes,88
11,97,1012.1,10.3,7,Yes,87
17,89,1020.4,7.2,8,Yes,84
7,94,1028.6,10.1,8,Yes,86
0,100,1026.2,10.2,8,No,88
4,84,1020.7,10.8,8,No,83
0,100,1024.5,2.3,3,No,88
0,86,1028.7,9.2,8,No,84
2,100,1033.1,5.2,0,No,88
0,92,1033.2,5.6,0,No,85
0,100,1032.3,5.6,1,No,88
0,100,1029.3,4,0,No,88
0,94,1021.9,7,8,No,86
11,91,1013,10.4,0,Yes,85
9,96,1013.2,7.8,4,Yes,86
6,100,1020.8,5.9,8,Yes,88
0,100,1025.9,5.7,6,Yes,88
4,100,1029,3.6,0,No,88
0,80,1029.1,4.8,0,No,82
0,76,1025.4,6,2,No,81
0,87,1024.2,4.9,0,No,84
0,95,1018.7,6,7,No,86
0,99,1018.6,5.8,8,No,87
11,92,1014.2,8.6,8,Yes,85
17,86,1020,6.1,6,Yes,84
0,80,1025.8,7.9,0,No,82
0,87,1022.9,6.1,0,No,84
22,87,1018,8.7,8,Yes,84
0,77,1024.4,6.1,0,No,81
0,87,1027.3,4.9,0,No,84
2,79,1028.4,6.2,0,No,82
4,89,1028.8,6.7,5,No,84
0,95,1022.2,6,1,No,86
6,100,1017.8,6.2,2,Yes,88
0,88,1015,9,8,No,84
19,95,1003.7,6.8,8,Yes,86
0,99,1011,6.7,8,Yes,87
2,100,1023.4,5.1,0,No,88
2,89,1024.6,6.4,2,No,84
7,84,1020.1,7.9,1,No,83
9,74,1012.6,11.3,0,No,80
24,79,1007.3,11.8,7,No,82
15,90,1013.7,6.1,8,Yes,85
6,86,1020.6,7,8,Yes,84
15,85,1020.7,10.2,6,No,83
7,100,1026.4,4.6,1,No,88
2,87,1024.9,7.6,0,No,84
9,72,1013.4,10.8,0,No,80
26,85,1012.1,8.6,6,No,83
17,88,1019.1,5.3,7,No,84
2,76,1025.8,6.2,0,No,81
7,83,1025.7,7.9,0,No,83
0,75,1024.7,8.3,0,No,81
6,76,1023.5,11.9,0,No,81
22,39,1011,16.8,7,No,70
20,69,1009.5,12.4,8,No,79
35,86,1006.8,8,8,Yes,84
22,86,1017.9,9.6,8,Yes,84
11,73,1025.3,11.1,0,No,80
7,100,1026.3,8.7,0,No,88
4,94,1025.9,9.6,0,No,86
4,80,1021.2,11.3,0,No,82
22,67,1010.4,11.8,0,Yes,78
6,77,1022.5,7.7,8,No,81
7,79,1026,10,0,No,82
7,88,1021.6,10.5,0,No,84
6,82,1019.8,11.9,7,No,82
11,85,1017.4,11.2,4,No,83
6,87,1017.8,12.7,1,Yes,84
9,87,1018,14,6,No,84
15,85,1015.5,13.2,8,No,83
9,90,1018.6,11.5,0,No,85
11,79,1009.4,13,3,No,82
19,74,1015.8,11,5,No,80
0,67,1022.8,9.5,0,No,78
6,74,1021.3,11.5,0,No,80
6,77,1014.5,14.3,1,No,81
30,45,1000.8,23.2,7,No,72
26,69,1010.5,9,8,Yes,79
15,75,1021.8,9.1,8,No,81
7,70,1029.8,10.8,0,No,79
6,66,1033,13.7,0,No,78
9,75,1027.7,14.8,0,No,81
7,70,1019.7,16.2,0,No,79
4,50,1015.5,19.5,1,No,74
9,97,1016.8,12,8,0,87
6,72,1018.2,8.7,2,Yes,80
6,93,1016,8.2,8,No,86
0,80,1013.5,9.9,1,No,82
9,69,1011.6,11.9,6,No,79
9,89,1007.5,8.8,8,No,84
7,48,1015.5,11.4,4,Yes,73
6,76,1022.1,10.2,7,No,81
7,83,1025.7,10.7,0,No,83
9,79,1024.8,13,0,No,82
6,87,1016,12.4,8,No,84
13,69,1020,10.4,0,Yes,79
4,79,1020.5,12.8,0,No,82
7,78,1015.9,14.9,0,No,81
0,73,1011.7,16.7,0,No,80
6,72,1015.5,15.3,0,No,80
11,56,1020.6,12,0,No,75
7,64,1027,10.6,0,No,77
6,71,1022.9,12.8,0,No,79
19,40,1009.7,20.6,3,No,71
15,72,1012.1,11.4,2,No,80
15,64,1018.2,11.5,0,No,77
7,63,1023.9,13.7,0,No,77
7,72,1022.1,16.4,2,No,80
6,64,1017.6,18.1,1,No,77
9,70,1016,19,0,No,79
22,53,1007,20.4,8,No,74
9,64,1016.6,11.8,0,No,77
9,65,1018.2,15.4,7,No,78
11,69,1018.1,17.5,0,No,79
0,68,1015.9,17.8,8,No,79
11,73,1011.6,22.8,7,No,80
11,95,1011.2,19.4,8,Yes,86
7,83,1012.8,18.4,8,Yes,83
19,68,1017.5,16,0,Yes,79
15,52,1023.8,14.5,0,No,74
7,67,1027,15.2,0,No,78
7,68,1021.7,18.2,0,No,79
7,63,1019.3,16.8,0,No,77
6,61,1017.8,16.8,0,No,77
4,67,1013.8,17.1,0,No,78
11,54,1011.6,18,0,No,75
11,57,1015,16.2,2,No,75
9,50,1012.5,17.4,0,No,74
7,58,1018,15.3,0,No,76
6,56,1022.2,17.3,0,No,75
13,46,1015,21.2,1,No,72
13,47,1016,18,0,No,73
7,61,1018.1,18.9,0,No,77
7,64,1015.6,21.5,0,No,77
9,55,1013.9,23.8,0,No,75
6,59,1014.4,22.3,1,No,76
9,71,1013.3,19.5,3,No,79
13,59,1014.3,23.9,1,No,76
19,56,1012.4,27.5,0,No,75
9,53,1010.4,29.5,5,No,74
4,49,1012.8,22.3,0,No,73
9,48,1012.2,21.4,0,No,73
7,32,1015.8,23.6,0,No,68
7,44,1012.3,27.8,0,No,72
7,36,1012.4,30.7,1,No,70
4,40,1017.6,29.2,0,Yes,71
11,47,1018.2,29.7,0,No,73
31,24,1002.4,34.5,0,No,66
20,46,1002.4,17,0,No,72
9,48,1007.8,20.1,0,No,73
7,48,1007.6,23,0,No,73
19,42,1007,23.2,0,No,71
7,57,1011.7,20.1,8,No,75
17,46,1017.6,16.1,0,Yes,72
11,52,1018.1,19.6,0,No,74
6,51,1013.9,21.8,0,No,74
6,46,1009.4,24.6,0,No,72
7,38,999.9,27,0,No,70
11,51,1010.2,23,0,No,74
13,51,1014.5,23.3,0,No,74
17,46,1012.1,27.7,0,No,72
7,63,1009.1,24.2,0,No,77
15,45,1013.4,23.3,0,No,72
9,56,1015.2,24.1,0,No,75
19,47,1009.7,27.2,0,No,73
11,50,1009.9,25.8,6,No,74
15,60,1008.5,18.4,0,No,76
7,61,1007.6,23.1,2,No,77
19,51,1005.5,23.7,2,No,74
7,53,1013.5,18,0,No,74
6,45,1012.2,19.5,0,No,72
26,49,1016.3,19.7,0,No,73
17,46,1021.8,18.9,0,No,72
13,52,1021.7,20,0,No,74
2,64,1021.5,18.2,0,No,77
6,66,1021,18.7,0,No,78
